,right,r_d,straight,l_d,left,back,type_3
871,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_right.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_r_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_straight.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_l_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_left.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W_back.jpg,foamposite
1176,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_20206.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_20207.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_20208.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_20209.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_202010.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_202011.jpg,air_max_90
525,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_right.jpg,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_r_d.jpg,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_straight.jpg,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_l_d.jpg,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_left.jpg,train_set/basketball/Nike_Kyrie_6_Oracle_Aqua_back.jpg,basketball
514,train_set/running/Nike_React_Element_55_Dynamic_Yellow_right.jpg,train_set/running/Nike_React_Element_55_Dynamic_Yellow_r_d.jpg,train_set/running/Nike_React_Element_55_Dynamic_Yellow_straight.jpg,train_set/running/Nike_React_Element_55_Dynamic_Yellow_l_d.jpg,train_set/running/Nike_React_Element_55_Dynamic_Yellow_left.jpg,train_set/running/Nike_React_Element_55_Dynamic_Yellow_back.jpg,running
931,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_right.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_r_d.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_straight.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_l_d.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_left.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Light_Cream_Thunderstorm_back.jpg,skateboarding
557,train_set/air_max_97/Nike_Air_Max_97_Black_White_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_White_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_White_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_White_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_White_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_White_back.jpg,air_max_97
665,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_right.jpg,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_r_d.jpg,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_straight.jpg,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_l_d.jpg,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_left.jpg,train_set/basketball/Nike_Kyrie_5_Spongebob_Squarepants_back.jpg,basketball
1346,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi6.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi7.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi8.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi9.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi10.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi11.jpg,other
334,train_set/basketball/Nike_LeBron_17_Future_Air_right.jpg,train_set/basketball/Nike_LeBron_17_Future_Air_r_d.jpg,train_set/basketball/Nike_LeBron_17_Future_Air_straight.jpg,train_set/basketball/Nike_LeBron_17_Future_Air_l_d.jpg,train_set/basketball/Nike_LeBron_17_Future_Air_left.jpg,train_set/basketball/Nike_LeBron_17_Future_Air_back.jpg,basketball
1397,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard6.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard7.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard8.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard9.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard10.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Shattered_Backboard11.jpg,foamposite
953,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum6.jpg,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum7.jpg,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum8.jpg,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum9.jpg,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum10.jpg,train_set/running/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum11.jpg,running
891,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_right.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_r_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_straight.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_l_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_left.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2_Midnight_Purple_back.jpg,air_max_vapormax
210,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_right.jpg,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_left.jpg,train_set/air_max_90/Nike_Air_Max_90_OFF-WHITE_Black_back.jpg,air_max_90
1301,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey6.jpg,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey7.jpg,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey8.jpg,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey9.jpg,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey10.jpg,train_set/air_max_1/Nike_Air_Max_1_Vast_Grey11.jpg,air_max_1
1201,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape6.jpg,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape7.jpg,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape8.jpg,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape9.jpg,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape10.jpg,train_set/air_max_90/Nike_Air_Max_90_Lahar_Escape11.jpg,air_max_90
379,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_right.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_r_d.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_straight.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_l_d.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_left.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_Light_Bone_back.jpg,basketball
383,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_right.jpg,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_r_d.jpg,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_straight.jpg,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_l_d.jpg,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_left.jpg,train_set/skateboarding/Nike_Dunk_SB_Low_De_La_Soul_2015_back.jpg,skateboarding
167,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_right.jpg,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_r_d.jpg,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_straight.jpg,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_l_d.jpg,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_left.jpg,train_set/basketball/Nike_Air_More_Uptempo_Olympic_2020_back.jpg,basketball
965,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue6.jpg,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue7.jpg,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue8.jpg,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue9.jpg,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue10.jpg,train_set/running/Nike_Moon_Racer_Yellow_Ochre_Gym_Blue11.jpg,running
1316,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box6.jpg,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box7.jpg,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box8.jpg,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box9.jpg,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box10.jpg,train_set/air_max_1/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box11.jpg,air_max_1
648,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_right.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_r_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_straight.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_l_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_left.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Laser_Fuchsia_Laser_Orange_W_back.jpg,air_max_vapormax
145,train_set/running/Nike_Air_Presto_Acronym_Olive_right.jpg,train_set/running/Nike_Air_Presto_Acronym_Olive_r_d.jpg,train_set/running/Nike_Air_Presto_Acronym_Olive_straight.jpg,train_set/running/Nike_Air_Presto_Acronym_Olive_l_d.jpg,train_set/running/Nike_Air_Presto_Acronym_Olive_left.jpg,train_set/running/Nike_Air_Presto_Acronym_Olive_back.jpg,running
1363,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black6.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black7.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black8.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black9.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black10.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black11.jpg,other
796,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W_back.jpg,air_max_97
704,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_right.jpg,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_r_d.jpg,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_straight.jpg,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_l_d.jpg,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_left.jpg,train_set/basketball/Nike_Kobe_AD_NXT_FF_Off_Noir_Clear_back.jpg,basketball
1305,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_20206.jpg,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_20207.jpg,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_20208.jpg,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_20209.jpg,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_202010.jpg,train_set/air_max_1/Nike_Air_Max_1_Chinatown_New_York_202011.jpg,air_max_1
479,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_back.jpg,air_force_1
125,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_Germany_back.jpg,air_max_97
1046,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey6.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey7.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey8.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey9.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey10.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_2019_Barely_Grey11.jpg,air_max_vapormax
123,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_right.jpg,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_r_d.jpg,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_straight.jpg,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_l_d.jpg,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_left.jpg,train_set/basketball/Nike_Air_Zoom_Generation_Black_White_Retro_back.jpg,basketball
682,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_right.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_r_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_straight.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_l_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_left.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Marble_W_back.jpg,foamposite
836,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_right.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_r_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_straight.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_l_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_left.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Flyknit_3_Blue_Fury_GS_back.jpg,air_max_vapormax
716,train_set/basketball/Nike_KD_12_Blue_Glaze_right.jpg,train_set/basketball/Nike_KD_12_Blue_Glaze_r_d.jpg,train_set/basketball/Nike_KD_12_Blue_Glaze_straight.jpg,train_set/basketball/Nike_KD_12_Blue_Glaze_l_d.jpg,train_set/basketball/Nike_KD_12_Blue_Glaze_left.jpg,train_set/basketball/Nike_KD_12_Blue_Glaze_back.jpg,basketball
348,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_right.jpg,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_r_d.jpg,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_straight.jpg,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_l_d.jpg,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_left.jpg,train_set/air_max/Nike_Air_Max_270_React_Hyper_Jade_back.jpg,air_max
446,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Red_Silver_back.jpg,air_max_97
1370,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail6.jpg,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail7.jpg,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail8.jpg,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail9.jpg,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail10.jpg,train_set/other/Nike_Air_Huarache_Run_Prm_Rust_Pink_Metallic_Red_Bronze-Sail11.jpg,other
1066,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver6.jpg,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver7.jpg,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver8.jpg,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver9.jpg,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver10.jpg,train_set/air_max/Nike_Air_Max_720_ISPA_Black_Reflect_Silver11.jpg,air_max
409,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Tokyo_Olympics_2020_back.jpg,air_max_90
322,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_White_Deep_Royal_back.jpg,air_force_1
903,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_back.jpg,air_force_1
552,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_right.jpg,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_r_d.jpg,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_straight.jpg,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_l_d.jpg,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_left.jpg,train_set/basketball/Nike_Adapt_BB_Dark_Grey_US_Charger_back.jpg,basketball
1398,train_set/foamposite/Nike_Air_Foamposite_One_USA_W6.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W7.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W8.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W9.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W10.jpg,train_set/foamposite/Nike_Air_Foamposite_One_USA_W11.jpg,foamposite
844,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Black_Iridescent_Outline_back.jpg,air_force_1
29,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_right.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_left.jpg,train_set/air_max_90/Nike_Air_Max_90_OG_Volt_2020_back.jpg,air_max_90
1243,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box6.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box7.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box8.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box9.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box10.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Travis_Scott_Special_Box11.jpg,skateboarding
1310,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W6.jpg,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W7.jpg,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W8.jpg,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W9.jpg,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W10.jpg,train_set/air_max_1/Nike_Air_Max_1_Atomic_Violet_W11.jpg,air_max_1
670,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Devin_Booker_back.jpg,air_force_1
600,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_right.jpg,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_r_d.jpg,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_straight.jpg,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_l_d.jpg,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_left.jpg,train_set/air_max_97/Nike_Air_Max_Plus_97_Frequency_Pack_back.jpg,air_max_97
158,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Royal_W_back.jpg,air_max_90
305,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Corduroy_Light_Blue_back.jpg,air_max_97
192,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_right.jpg,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_r_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_straight.jpg,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_l_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_left.jpg,train_set/air_max_1/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_back.jpg,air_max_1
684,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_right.jpg,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_r_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_straight.jpg,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_l_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_left.jpg,train_set/air_max_1/Nike_Air_Max_1_Parra_2018_back.jpg,air_max_1
1107,train_set/air_max/Nike_Air_Max_95_Triple_Black_2014201620186.jpg,train_set/air_max/Nike_Air_Max_95_Triple_Black_2014201620187.jpg,train_set/air_max/Nike_Air_Max_95_Triple_Black_2014201620188.jpg,train_set/air_max/Nike_Air_Max_95_Triple_Black_2014201620189.jpg,train_set/air_max/Nike_Air_Max_95_Triple_Black_20142016201810.jpg,train_set/air_max/Nike_Air_Max_95_Triple_Black_20142016201811.jpg,air_max
1340,train_set/other/Nike_Roshe_One_WhiteWhite6.jpg,train_set/other/Nike_Roshe_One_WhiteWhite7.jpg,train_set/other/Nike_Roshe_One_WhiteWhite8.jpg,train_set/other/Nike_Roshe_One_WhiteWhite9.jpg,train_set/other/Nike_Roshe_One_WhiteWhite10.jpg,train_set/other/Nike_Roshe_One_WhiteWhite11.jpg,other
883,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_De_Lo_Mio_back.jpg,air_force_1
