,stockx_link,stockx_name,type_1,type_2,type_3,model,right,r_d,straight,l_d,left,back,style,colorway,retailprice,releasedate,primary_colour
593,https://stockx.com/nike-air-max-270-react-black-white-bleached-coral-w,Nike Air Max 270 React Black White Bleached Coral (W),Air Max,Other,air_max,Air Max 270,images/right/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_right.jpg,images/r_d/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_r_d.jpg,images/straight/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_straight.jpg,images/l_d/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_l_d.jpg,images/left/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_left.jpg,images/back/Nike_Air_Max_270_React_Black_White_Bleached_Coral_W_back.jpg,AT6174-005,Black/White-Bleached Coral-Metallic Gold,160.0,2019-09-06,black
594,https://stockx.com/nike-zoom-nike-kd12-wolf-black,Nike Zoom KD12 Wolf Black,KD,12,basketball,Zoom KD12 Wolf,images/right/Nike_Zoom_KD12_Wolf_Black_right.jpg,images/r_d/Nike_Zoom_KD12_Wolf_Black_r_d.jpg,images/straight/Nike_Zoom_KD12_Wolf_Black_straight.jpg,images/l_d/Nike_Zoom_KD12_Wolf_Black_l_d.jpg,images/left/Nike_Zoom_KD12_Wolf_Black_left.jpg,images/back/Nike_Zoom_KD12_Wolf_Black_back.jpg,AR4229-002/AR4230-002,Black/Cement Grey/Universiy Red,150.0,,black
595,https://stockx.com/nike-air-vapormax-plus-wolf-grey-black,Nike Air VaporMax Plus Wolf Grey Black,Air Max,VaporMax,air_max_vapormax,Air VaporMax Plus,images/right/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_left.jpg,images/back/Nike_Air_VaporMax_Plus_Wolf_Grey_Black_back.jpg,924453-007,Wolf Grey/Black-White,190.0,2018-04-26,grey
596,https://stockx.com/nike-air-force-1-low-qs-black-white,Nike Air Force 1 Low QS Black White,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_QS_Black_White_right.jpg,images/r_d/Nike_Air_Force_1_Low_QS_Black_White_r_d.jpg,images/straight/Nike_Air_Force_1_Low_QS_Black_White_straight.jpg,images/l_d/Nike_Air_Force_1_Low_QS_Black_White_l_d.jpg,images/left/Nike_Air_Force_1_Low_QS_Black_White_left.jpg,images/back/Nike_Air_Force_1_Low_QS_Black_White_back.jpg,CQ0492-001,Black/White-Black,130.0,2019-09-28,black
597,https://stockx.com/nike-dunk-sb-high-cali-2014,Nike Dunk SB High Cali (2014),SB,SB Dunk High,skateboarding,Dunk SB High,images/right/Nike_Dunk_SB_High_Cali_2014_right.jpg,images/r_d/Nike_Dunk_SB_High_Cali_2014_r_d.jpg,images/straight/Nike_Dunk_SB_High_Cali_2014_straight.jpg,images/l_d/Nike_Dunk_SB_High_Cali_2014_l_d.jpg,images/left/Nike_Dunk_SB_High_Cali_2014_left.jpg,images/back/Nike_Dunk_SB_High_Cali_2014_right.jpg,313171-201,Pecan/White,120.0,2014-08-30,multi-color
598,https://stockx.com/nike-acg-terra-antarktik-summit-white,Nike ACG Terra Antarktik GORE-TEX Summit White,Other,Other,other,ACG Terra Antarktik,images/right/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_right.jpg,images/r_d/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_r_d.jpg,images/straight/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_straight.jpg,images/l_d/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_l_d.jpg,images/left/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_left.jpg,images/back/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White_back.jpg,BV6348-100,Summit White/University Gold-Volt,220.0,2020-01-24,white
599,https://stockx.com/nike-air-max-95-sp-multicolor,Nike Air Max 95 SP Multicolor,Air Max,95,air_max,Air Max 95,images/right/Nike_Air_Max_95_SP_Multicolor_right.jpg,images/r_d/Nike_Air_Max_95_SP_Multicolor_r_d.jpg,images/straight/Nike_Air_Max_95_SP_Multicolor_straight.jpg,images/l_d/Nike_Air_Max_95_SP_Multicolor_l_d.jpg,images/left/Nike_Air_Max_95_SP_Multicolor_left.jpg,images/back/Nike_Air_Max_95_SP_Multicolor_back.jpg,CK5669-400,Psychic Blue/Chrome Yellow,180.0,2019-09-26,blue
600,https://stockx.com/nike-air-max-plus-97-frequency-pack,Nike Air Max Plus 97 Frequency Pack,Air Max,97,air_max_97,Air Max Plus,images/right/Nike_Air_Max_Plus_97_Frequency_Pack_right.jpg,images/r_d/Nike_Air_Max_Plus_97_Frequency_Pack_r_d.jpg,images/straight/Nike_Air_Max_Plus_97_Frequency_Pack_straight.jpg,images/l_d/Nike_Air_Max_Plus_97_Frequency_Pack_l_d.jpg,images/left/Nike_Air_Max_Plus_97_Frequency_Pack_left.jpg,images/back/Nike_Air_Max_Plus_97_Frequency_Pack_back.jpg,AV7936-100,White/Tour Yellow-Black,170.0,2018-09-14,white
601,https://stockx.com/nike-air-force-1-low-metallic-gold-w,Nike Air Force 1 Low Metallic Gold (W),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Metallic_Gold_W_right.jpg,images/r_d/Nike_Air_Force_1_Low_Metallic_Gold_W_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Metallic_Gold_W_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Metallic_Gold_W_l_d.jpg,images/left/Nike_Air_Force_1_Low_Metallic_Gold_W_left.jpg,images/back/Nike_Air_Force_1_Low_Metallic_Gold_W_back.jpg,CQ6566-700,Metallic Gold/White-Club Gold,150.0,2019-12-13,yellow
602,https://stockx.com/nike-air-vapormax-95-neo-turquoise,Nike Air VaporMax 95 Neo Turquoise,Air Max,VaporMax,air_max_vapormax,Air VaporMax 95,images/right/Nike_Air_VaporMax_95_Neo_Turquoise_right.jpg,images/r_d/Nike_Air_VaporMax_95_Neo_Turquoise_r_d.jpg,images/straight/Nike_Air_VaporMax_95_Neo_Turquoise_straight.jpg,images/l_d/Nike_Air_VaporMax_95_Neo_Turquoise_l_d.jpg,images/left/Nike_Air_VaporMax_95_Neo_Turquoise_left.jpg,images/back/Nike_Air_VaporMax_95_Neo_Turquoise_back.jpg,AJ7292-002,Black/Neo Turquoise-Medium Ash-Dark Pewter,190.0,2018-11-01,black
603,https://stockx.com/nike-air-force-1-low-yellow-pulse,Nike Air Force 1 Low Yellow Pulse,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Yellow_Pulse_right.jpg,images/r_d/Nike_Air_Force_1_Low_Yellow_Pulse_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Yellow_Pulse_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Yellow_Pulse_l_d.jpg,images/left/Nike_Air_Force_1_Low_Yellow_Pulse_left.jpg,images/back/Nike_Air_Force_1_Low_Yellow_Pulse_back.jpg,CI0064-700,Yellow Pulse/Black-White-White,100.0,2019-07-10,yellow
604,https://stockx.com/nike-air-max-97-white-black-volt-rush-pink,Nike Air Max 97 White Black Volt Rush Pink,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_right.jpg,images/r_d/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_r_d.jpg,images/straight/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_straight.jpg,images/l_d/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_l_d.jpg,images/left/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_left.jpg,images/back/Nike_Air_Max_97_White_Black_Volt_Rush_Pink_back.jpg,CI9871-100,White/Black-Volt-Rush Pink,160.0,2019-04-01,white
605,https://stockx.com/nike-mamba-focus-lakers,Nike Mamba Focus Lakers,Basketball,Other,basketball,Mamba Focus Lakers,images/right/Nike_Mamba_Focus_Lakers_right.jpg,images/r_d/Nike_Mamba_Focus_Lakers_r_d.jpg,images/straight/Nike_Mamba_Focus_Lakers_straight.jpg,images/l_d/Nike_Mamba_Focus_Lakers_l_d.jpg,images/left/Nike_Mamba_Focus_Lakers_left.jpg,images/back/Nike_Mamba_Focus_Lakers_back.jpg,AJ5899-005,Black/University Gold-Purple,120.0,,black
606,https://stockx.com/nike-air-vapormax-flyknit-3-aviator-grey-metallic-pewter,Nike Air VaporMax Flyknit 3 Aviator Grey Metallic Pewter,Air Max,VaporMax,air_max_vapormax,Air VaporMax Flyknit,images/right/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_right.jpg,images/r_d/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_r_d.jpg,images/straight/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_straight.jpg,images/l_d/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_l_d.jpg,images/left/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_left.jpg,images/back/Nike_Air_VaporMax_Flyknit_3_Aviator_Grey_Metallic_Pewter_back.jpg,AJ6900-003,Aviator Grey/Vast Grey-Light Silver-Metallic Pewter,190.0,2019-05-01,grey
607,https://stockx.com/nike-lebron-17-global-currency,Nike LeBron 17 Global Currency,LeBron,17,basketball,LeBron 17 Global,images/right/Nike_LeBron_17_Global_Currency_right.jpg,images/r_d/Nike_LeBron_17_Global_Currency_r_d.jpg,images/straight/Nike_LeBron_17_Global_Currency_straight.jpg,images/l_d/Nike_LeBron_17_Global_Currency_l_d.jpg,images/left/Nike_LeBron_17_Global_Currency_left.jpg,images/back/Nike_LeBron_17_Global_Currency_back.jpg,BQ3177-001,Black/Black,200.0,2019-12-13,black
608,https://stockx.com/nike-air-vapormax-plus-bright-crimson-pink-blast-w,Nike Air VaporMax Plus Bright Crimson Pink Blast (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax Plus,images/right/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_left.jpg,images/back/Nike_Air_VaporMax_Plus_Bright_Crimson_Pink_Blast_W_back.jpg,CU4907-600,Bright Crimson/Court Purple/Aurora/Pink Blast,190.0,2019-09-21,red
609,https://stockx.com/nike-mars-yard-overshoe-tom-sachs-i,Nike Mars Yard Overshoe Tom Sachs (I),Other,Running,running,Mars Yard Overshoe,images/right/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_right.jpg,images/r_d/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_r_d.jpg,images/straight/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_straight.jpg,images/l_d/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_l_d.jpg,images/left/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_left.jpg,images/back/Nike_Mars_Yard_Overshoe_Tom_Sachs_I_back.jpg,BV1037-100,White/White-Sport Red,55.0,2019-10-09,white
610,https://stockx.com/nike-zoom-pulse-black-teal-tint,Nike Zoom Pulse Black Teal Tint,Other,Other,other,Zoom Pulse Black,images/right/Nike_Zoom_Pulse_Black_Teal_Tint_right.jpg,images/r_d/Nike_Zoom_Pulse_Black_Teal_Tint_r_d.jpg,images/straight/Nike_Zoom_Pulse_Black_Teal_Tint_straight.jpg,images/l_d/Nike_Zoom_Pulse_Black_Teal_Tint_l_d.jpg,images/left/Nike_Zoom_Pulse_Black_Teal_Tint_left.jpg,images/back/Nike_Zoom_Pulse_Black_Teal_Tint_back.jpg,CT1629-001,Black/Teal Tint-White-Blue Hero,120.0,2019-12-13,black
611,https://stockx.com/nike-air-max-90-1-spruce-lime,Nike Air Max 90/1 Spruce Lime,Air Max,1,air_max_1,Air Max 90/1,images/right/Nike_Air_Max_901_Spruce_Lime_right.jpg,images/r_d/Nike_Air_Max_901_Spruce_Lime_r_d.jpg,images/straight/Nike_Air_Max_901_Spruce_Lime_straight.jpg,images/l_d/Nike_Air_Max_901_Spruce_Lime_l_d.jpg,images/left/Nike_Air_Max_901_Spruce_Lime_left.jpg,images/back/Nike_Air_Max_901_Spruce_Lime_back.jpg,AJ7695-103,White/Geo Teal-Lime Blast-Wolf Grey,140.0,2018-08-15,white
612,https://stockx.com/nike-air-max-720-black-fuel-orange,Nike Air Max 720 Black Fuel Orange,Air Max,Other,air_max,Air Max 720,images/right/Nike_Air_Max_720_Black_Fuel_Orange_right.jpg,images/r_d/Nike_Air_Max_720_Black_Fuel_Orange_r_d.jpg,images/straight/Nike_Air_Max_720_Black_Fuel_Orange_straight.jpg,images/l_d/Nike_Air_Max_720_Black_Fuel_Orange_l_d.jpg,images/left/Nike_Air_Max_720_Black_Fuel_Orange_left.jpg,images/back/Nike_Air_Max_720_Black_Fuel_Orange_back.jpg,AO2924-006,Black/Black-Fuel Orange-Orange Pulse-Yellow Pulse,180.0,2019-04-26,black
613,https://stockx.com/nike-sb-dunk-mid-orange-label,Nike SB Dunk Mid Orange Label,SB,SB Dunk Mid,skateboarding,SB Dunk Mid,images/right/Nike_SB_Dunk_Mid_Orange_Label_right.jpg,images/r_d/Nike_SB_Dunk_Mid_Orange_Label_r_d.jpg,images/straight/Nike_SB_Dunk_Mid_Orange_Label_straight.jpg,images/l_d/Nike_SB_Dunk_Mid_Orange_Label_l_d.jpg,images/left/Nike_SB_Dunk_Mid_Orange_Label_left.jpg,images/back/Nike_SB_Dunk_Mid_Orange_Label_back.jpg,CD6754-001,Black/White-Black-Gum Light Brown,95.0,2019-03-01,black
614,https://stockx.com/nike-air-force-1-low-satin-floral-pale-ivory,Nike Air Force 1 Low Satin Floral Pale Ivory,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_right.jpg,images/r_d/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_l_d.jpg,images/left/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_left.jpg,images/back/Nike_Air_Force_1_Low_Satin_Floral_Pale_Ivory_back.jpg,AT4144-100,Pale Ivory/Guava Ice-Sail,130.0,2019-01-01,neutral
615,https://stockx.com/nike-air-force-1-utility-volt,Nike Air Force 1 Utility Volt,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Utility_Volt_right.jpg,images/r_d/Nike_Air_Force_1_Utility_Volt_r_d.jpg,images/straight/Nike_Air_Force_1_Utility_Volt_straight.jpg,images/l_d/Nike_Air_Force_1_Utility_Volt_l_d.jpg,images/left/Nike_Air_Force_1_Utility_Volt_left.jpg,images/back/Nike_Air_Force_1_Utility_Volt_back.jpg,AO1531-700,Volt/White-Black,145.0,2018-11-01,yellow
616,https://stockx.com/nike-air-max-270-react-blue-void,Nike Air Max 270 React Blue Void,Air Max,Other,air_max,Air Max 270,images/right/Nike_Air_Max_270_React_Blue_Void_right.jpg,images/r_d/Nike_Air_Max_270_React_Blue_Void_r_d.jpg,images/straight/Nike_Air_Max_270_React_Blue_Void_straight.jpg,images/l_d/Nike_Air_Max_270_React_Blue_Void_l_d.jpg,images/left/Nike_Air_Max_270_React_Blue_Void_left.jpg,images/back/Nike_Air_Max_270_React_Blue_Void_back.jpg,AO4971-400,Blue Void/Blue Stardust-Coastal Blue-Topaz Mist-Photo Blue,150.0,2019-07-03,blue
617,https://stockx.com/nike-air-max-97-pale-pink-w,Nike Air Max 97 Pale Pink (W),Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Pale_Pink_W_right.jpg,images/r_d/Nike_Air_Max_97_Pale_Pink_W_r_d.jpg,images/straight/Nike_Air_Max_97_Pale_Pink_W_straight.jpg,images/l_d/Nike_Air_Max_97_Pale_Pink_W_l_d.jpg,images/left/Nike_Air_Max_97_Pale_Pink_W_left.jpg,images/back/Nike_Air_Max_97_Pale_Pink_W_back.jpg,921733-602,Pale Pink/Violet Ash-Black-Pale Pink,170.0,2019-05-01,pink
618,https://stockx.com/nike-sb-dunk-low-travis-scott-special-box,Nike SB Dunk Low Travis Scott (Special Box),SB,SB Dunk Low,skateboarding,SB Dunk Low,images/right/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_right.jpg,images/r_d/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_l_d.jpg,images/left/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_left.jpg,images/back/Nike_SB_Dunk_Low_Travis_Scott_Special_Box_back.jpg,CT5053-001,Black/Black-Parachute Beige-Petra Brown,150.0,2020-02-22,black
619,https://stockx.com/nike-air-max-97-gradient-fade,Nike Air Max 97 Gradient Fade,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Gradient_Fade_right.jpg,images/r_d/Nike_Air_Max_97_Gradient_Fade_r_d.jpg,images/straight/Nike_Air_Max_97_Gradient_Fade_straight.jpg,images/l_d/Nike_Air_Max_97_Gradient_Fade_l_d.jpg,images/left/Nike_Air_Max_97_Gradient_Fade_left.jpg,images/back/Nike_Air_Max_97_Gradient_Fade_back.jpg,921826-016,Black/Black-Reflect Silver-White,160.0,2019-09-24,black
620,https://stockx.com/nike-air-max-270-volt,Nike Air Max 270 Volt,Air Max,270,air_max,Air Max 270,images/right/Nike_Air_Max_270_Volt_right.jpg,images/r_d/Nike_Air_Max_270_Volt_r_d.jpg,images/straight/Nike_Air_Max_270_Volt_straight.jpg,images/l_d/Nike_Air_Max_270_Volt_l_d.jpg,images/left/Nike_Air_Max_270_Volt_left.jpg,images/back/Nike_Air_Max_270_Volt_back.jpg,AH8050-701,Volt/Black-Dark Grey-White,150.0,2018-04-12,yellow
621,https://stockx.com/nike-air-huarache-run-ultra-triple-black,Nike Air Huarache Run Ultra Triple Black,Other,Running,running,Air Huarache Run,images/right/Nike_Air_Huarache_Run_Ultra_Triple_Black_right.jpg,images/r_d/Nike_Air_Huarache_Run_Ultra_Triple_Black_r_d.jpg,images/straight/Nike_Air_Huarache_Run_Ultra_Triple_Black_straight.jpg,images/l_d/Nike_Air_Huarache_Run_Ultra_Triple_Black_l_d.jpg,images/left/Nike_Air_Huarache_Run_Ultra_Triple_Black_left.jpg,images/back/Nike_Air_Huarache_Run_Ultra_Triple_Black_back.jpg,819685-002,Black/Black-Black,120.0,2017-01-01,black
622,https://stockx.com/nike-mamba-focus-university-red,Nike Mamba Focus University Red,Kobe,Other,basketball,Mamba Focus University,images/right/Nike_Mamba_Focus_University_Red_right.jpg,images/r_d/Nike_Mamba_Focus_University_Red_r_d.jpg,images/straight/Nike_Mamba_Focus_University_Red_straight.jpg,images/l_d/Nike_Mamba_Focus_University_Red_l_d.jpg,images/left/Nike_Mamba_Focus_University_Red_left.jpg,images/back/Nike_Mamba_Focus_University_Red_back.jpg,AJ5899-600,University Red/Anthracite,100.0,2019-05-01,red
623,https://stockx.com/nike-acg-terra-antarktik-juniper-fog,Nike ACG Terra Antarktik GORE-TEX Juniper Fog,Other,Other,other,ACG Terra Antarktik,images/right/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_right.jpg,images/r_d/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_r_d.jpg,images/straight/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_straight.jpg,images/l_d/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_l_d.jpg,images/left/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_left.jpg,images/back/Nike_ACG_Terra_Antarktik_GORE-TEX_Juniper_Fog_back.jpg,BV6348-300,Juniper Fog/Jade Stone-Black,220.0,2020-01-24,green
624,https://stockx.com/nike-air-tailwind-79-baroque-brown-pure-platinum,Nike Air Tailwind 79 Baroque Brown Pure Platinum,Other,Running,running,Air Tailwind 79,images/right/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_right.jpg,images/r_d/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_r_d.jpg,images/straight/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_straight.jpg,images/l_d/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_l_d.jpg,images/left/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_left.jpg,images/back/Nike_Air_Tailwind_79_Baroque_Brown_Pure_Platinum_back.jpg,487754-202,Baroque Brown/Black-Pure Platinum-Signal Blue-Rainforest-Sail,90.0,2019-05-01,brown
625,https://stockx.com/nike-air-max-90-essential-black-gold,Nike Air Max 90 Essential Black Gold,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Essential_Black_Gold_right.jpg,images/r_d/Nike_Air_Max_90_Essential_Black_Gold_r_d.jpg,images/straight/Nike_Air_Max_90_Essential_Black_Gold_straight.jpg,images/l_d/Nike_Air_Max_90_Essential_Black_Gold_l_d.jpg,images/left/Nike_Air_Max_90_Essential_Black_Gold_left.jpg,images/back/Nike_Air_Max_90_Essential_Black_Gold_back.jpg,AV7894-001,Black/Metallic Gold,110.0,2019-10-01,black
626,https://stockx.com/nike-air-vapormax-utility-black-volt-bright-crimson,Nike Air VaporMax Utility Black Volt Bright Crimson,Air Max,VaporMax,air_max_vapormax,Air VaporMax Utility,images/right/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_right.jpg,images/r_d/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_r_d.jpg,images/straight/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_straight.jpg,images/l_d/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_l_d.jpg,images/left/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_left.jpg,images/back/Nike_Air_VaporMax_Utility_Black_Volt_Bright_Crimson_back.jpg,AH6834-007,Black/Black-Volt-Bright Crimson,225.0,2018-07-05,black
627,https://stockx.com/nike-air-vapormax-plus-black-clear-emerald,Nike Air VaporMax Plus Black Clear Emerald,Air Max,VaporMax,air_max_vapormax,Air VaporMax Plus,images/right/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_left.jpg,images/back/Nike_Air_VaporMax_Plus_Black_Clear_Emerald_back.jpg,924453-013,Black/Clear Emerald-Cool Grey-Dark Grey,190.0,2018-10-01,black
628,https://stockx.com/nike-air-vapormax-plus-hyper-violet-w,Nike Air Vapormax Plus Hyper Violet (W),Other,Running,running,Air Vapormax Plus,images/right/Nike_Air_Vapormax_Plus_Hyper_Violet_W_right.jpg,images/r_d/Nike_Air_Vapormax_Plus_Hyper_Violet_W_r_d.jpg,images/straight/Nike_Air_Vapormax_Plus_Hyper_Violet_W_straight.jpg,images/l_d/Nike_Air_Vapormax_Plus_Hyper_Violet_W_l_d.jpg,images/left/Nike_Air_Vapormax_Plus_Hyper_Violet_W_left.jpg,images/back/Nike_Air_Vapormax_Plus_Hyper_Violet_W_back.jpg,AO4550-900,Multi Color/Black-Hyper Violet-Volt,190.0,2019-06-09,multi-color
629,https://stockx.com/nike-air-vapormax-flyknit-3-sunset-tint-w,Nike Air VaporMax Flyknit 3 Sunset Tint (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax Flyknit,images/right/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_right.jpg,images/r_d/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_r_d.jpg,images/straight/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_straight.jpg,images/l_d/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_l_d.jpg,images/left/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_left.jpg,images/back/Nike_Air_VaporMax_Flyknit_3_Sunset_Tint_W_back.jpg,AJ6910-602,Sunset Tint/White-Blue Force-Gym Red,190.0,2019-09-20,pink
630,https://stockx.com/nike-air-max-270-summer-gradient,Nike Air Max 270 Summer Gradient,Air Max,Other,air_max,Air Max 270,images/right/Nike_Air_Max_270_Summer_Gradient_right.jpg,images/r_d/Nike_Air_Max_270_Summer_Gradient_r_d.jpg,images/straight/Nike_Air_Max_270_Summer_Gradient_straight.jpg,images/l_d/Nike_Air_Max_270_Summer_Gradient_l_d.jpg,images/left/Nike_Air_Max_270_Summer_Gradient_left.jpg,images/back/Nike_Air_Max_270_Summer_Gradient_back.jpg,AH8050-702,University Gold/University Blue-Psychic Pink-Black,150.0,2019-08-01,yellow
631,https://stockx.com/nike-air-force-1-low-black-2014-gs,Nike Air Force 1 Low Black 2014 (GS),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Black_2014_GS_right.jpg,images/r_d/Nike_Air_Force_1_Low_Black_2014_GS_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Black_2014_GS_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Black_2014_GS_l_d.jpg,images/left/Nike_Air_Force_1_Low_Black_2014_GS_left.jpg,images/back/Nike_Air_Force_1_Low_Black_2014_GS_back.jpg,314192-009,Black/Black,75.0,2014-01-01,black
632,https://stockx.com/nike-sb-zoom-blazer-mid-stussy,Nike SB Zoom Blazer Mid Stussy,SB,Other,skateboarding,SB Zoom Blazer,images/right/Nike_SB_Zoom_Blazer_Mid_Stussy_right.jpg,images/r_d/Nike_SB_Zoom_Blazer_Mid_Stussy_r_d.jpg,images/straight/Nike_SB_Zoom_Blazer_Mid_Stussy_straight.jpg,images/l_d/Nike_SB_Zoom_Blazer_Mid_Stussy_l_d.jpg,images/left/Nike_SB_Zoom_Blazer_Mid_Stussy_left.jpg,images/back/Nike_SB_Zoom_Blazer_Mid_Stussy_back.jpg,AH6158-700,Midwest Gold/Black,95.0,2018-12-08,yellow
