,stockx_name,right,r_d,straight,l_d,left,back,type_3
689,Nike Shox R4 Black Metallic Silver (2018),images/right/Nike_Shox_R4_Black_Metallic_Silver_2018_right.jpg,images/r_d/Nike_Shox_R4_Black_Metallic_Silver_2018_r_d.jpg,images/straight/Nike_Shox_R4_Black_Metallic_Silver_2018_straight.jpg,images/l_d/Nike_Shox_R4_Black_Metallic_Silver_2018_l_d.jpg,images/left/Nike_Shox_R4_Black_Metallic_Silver_2018_left.jpg,images/back/Nike_Shox_R4_Black_Metallic_Silver_2018_back.jpg,running
922,Nike Shox TL Skepta,images/right/Nike_Shox_TL_Skepta_right.jpg,images/r_d/Nike_Shox_TL_Skepta_r_d.jpg,images/straight/Nike_Shox_TL_Skepta_straight.jpg,images/l_d/Nike_Shox_TL_Skepta_l_d.jpg,images/left/Nike_Shox_TL_Skepta_left.jpg,images/back/Nike_Shox_TL_Skepta_back.jpg,running
433,Nike Cortez Basic Leather Forrest Gump (2017),images/right/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_right.jpg,images/r_d/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_r_d.jpg,images/straight/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_straight.jpg,images/l_d/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_l_d.jpg,images/left/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_left.jpg,images/back/Nike_Cortez_Basic_Leather_Forrest_Gump_2017_back.jpg,running
842,Nike Air Max 270 React Plum Chalk Stone Mauve (W),images/right/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_right.jpg,images/r_d/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_r_d.jpg,images/straight/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_straight.jpg,images/l_d/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_l_d.jpg,images/left/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_left.jpg,images/back/Nike_Air_Max_270_React_Plum_Chalk_Stone_Mauve_W_back.jpg,air_max
279,Nike LeBron 7 China Moon (2020),images/right/Nike_LeBron_7_China_Moon_2020_right.jpg,images/r_d/Nike_LeBron_7_China_Moon_2020_r_d.jpg,images/straight/Nike_LeBron_7_China_Moon_2020_straight.jpg,images/l_d/Nike_LeBron_7_China_Moon_2020_l_d.jpg,images/left/Nike_LeBron_7_China_Moon_2020_left.jpg,images/back/Nike_LeBron_7_China_Moon_2020_back.jpg,basketball
547,Nike Air Max 720 Strn Black Blue Pink,images/right/Nike_Air_Max_720_Strn_Black_Blue_Pink_right.jpg,images/r_d/Nike_Air_Max_720_Strn_Black_Blue_Pink_r_d.jpg,images/straight/Nike_Air_Max_720_Strn_Black_Blue_Pink_straight.jpg,images/l_d/Nike_Air_Max_720_Strn_Black_Blue_Pink_l_d.jpg,images/left/Nike_Air_Max_720_Strn_Black_Blue_Pink_left.jpg,images/back/Nike_Air_Max_720_Strn_Black_Blue_Pink_back.jpg,air_max
779,Nike Shox TL Neymar,images/right/Nike_Shox_TL_Neymar_right.jpg,images/r_d/Nike_Shox_TL_Neymar_r_d.jpg,images/straight/Nike_Shox_TL_Neymar_straight.jpg,images/l_d/Nike_Shox_TL_Neymar_l_d.jpg,images/left/Nike_Shox_TL_Neymar_left.jpg,images/back/Nike_Shox_TL_Neymar_back.jpg,running
479,Nike Air Force 1 Foamposite Cup Triple Black,images/right/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_right.jpg,images/r_d/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_r_d.jpg,images/straight/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_straight.jpg,images/l_d/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_l_d.jpg,images/left/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_left.jpg,images/back/Nike_Air_Force_1_Foamposite_Cup_Triple_Black_back.jpg,air_force_1
156,Nike Dunk SB Low Yellow Lobster,images/right/Nike_Dunk_SB_Low_Yellow_Lobster_right.jpg,images/r_d/Nike_Dunk_SB_Low_Yellow_Lobster_r_d.jpg,images/straight/Nike_Dunk_SB_Low_Yellow_Lobster_straight.jpg,images/l_d/Nike_Dunk_SB_Low_Yellow_Lobster_l_d.jpg,images/left/Nike_Dunk_SB_Low_Yellow_Lobster_left.jpg,images/back/Nike_Dunk_SB_Low_Yellow_Lobster_back.jpg,skateboarding
887,Nike Air Max 270 Throwback Future,images/right/Nike_Air_Max_270_Throwback_Future_right.jpg,images/r_d/Nike_Air_Max_270_Throwback_Future_r_d.jpg,images/straight/Nike_Air_Max_270_Throwback_Future_straight.jpg,images/l_d/Nike_Air_Max_270_Throwback_Future_l_d.jpg,images/left/Nike_Air_Max_270_Throwback_Future_left.jpg,images/back/Nike_Air_Max_270_Throwback_Future_back.jpg,air_max
106,Nike Air Presto Off-White,images/right/Nike_Air_Presto_Off-White_right.jpg,images/r_d/Nike_Air_Presto_Off-White_r_d.jpg,images/straight/Nike_Air_Presto_Off-White_straight.jpg,images/l_d/Nike_Air_Presto_Off-White_l_d.jpg,images/left/Nike_Air_Presto_Off-White_left.jpg,images/back/Nike_Air_Presto_Off-White_back.jpg,running
736,Nike Air VaporMax Plus Olympic,images/right/Nike_Air_VaporMax_Plus_Olympic_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_Olympic_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_Olympic_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_Olympic_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_Olympic_left.jpg,images/back/Nike_Air_VaporMax_Plus_Olympic_back.jpg,air_max_vapormax
12,Nike Dunk Low Off-White University Gold Midnight Navy,images/right/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_right.jpg,images/r_d/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_r_d.jpg,images/straight/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_straight.jpg,images/l_d/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_l_d.jpg,images/left/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_left.jpg,images/back/Nike_Dunk_Low_Off-White_University_Gold_Midnight_Navy_back.jpg,basketball
758,Nike Air Max 90 Wolf Grey Rush Pink,images/right/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_right.jpg,images/r_d/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_r_d.jpg,images/straight/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_straight.jpg,images/l_d/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_l_d.jpg,images/left/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_left.jpg,images/back/Nike_Air_Max_90_Wolf_Grey_Rush_Pink_back.jpg,air_max_90
925,Nike Air VaporMax 2019 White University Gold Wolf Grey,images/right/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_right.jpg,images/r_d/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_r_d.jpg,images/straight/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_straight.jpg,images/l_d/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_l_d.jpg,images/left/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_left.jpg,images/back/Nike_Air_VaporMax_2019_White_University_Gold_Wolf_Grey_back.jpg,air_max_vapormax
496,Nike KD 12 White Wolf Grey,images/right/Nike_KD_12_White_Wolf_Grey_right.jpg,images/r_d/Nike_KD_12_White_Wolf_Grey_r_d.jpg,images/straight/Nike_KD_12_White_Wolf_Grey_straight.jpg,images/l_d/Nike_KD_12_White_Wolf_Grey_l_d.jpg,images/left/Nike_KD_12_White_Wolf_Grey_left.jpg,images/back/Nike_KD_12_White_Wolf_Grey_back.jpg,basketball
703,Nike LeBron 16 Lakers Championships,images/right/Nike_LeBron_16_Lakers_Championships_right.jpg,images/r_d/Nike_LeBron_16_Lakers_Championships_r_d.jpg,images/straight/Nike_LeBron_16_Lakers_Championships_straight.jpg,images/l_d/Nike_LeBron_16_Lakers_Championships_l_d.jpg,images/left/Nike_LeBron_16_Lakers_Championships_left.jpg,images/back/Nike_LeBron_16_Lakers_Championships_back.jpg,basketball
722,Nike React Element 55 Black Solar Red,images/right/Nike_React_Element_55_Black_Solar_Red_right.jpg,images/r_d/Nike_React_Element_55_Black_Solar_Red_r_d.jpg,images/straight/Nike_React_Element_55_Black_Solar_Red_straight.jpg,images/l_d/Nike_React_Element_55_Black_Solar_Red_l_d.jpg,images/left/Nike_React_Element_55_Black_Solar_Red_left.jpg,images/back/Nike_React_Element_55_Black_Solar_Red_back.jpg,running
340,Nike SB Bruin The Poets,images/right/Nike_SB_Bruin_The_Poets_right.jpg,images/r_d/Nike_SB_Bruin_The_Poets_r_d.jpg,images/straight/Nike_SB_Bruin_The_Poets_straight.jpg,images/l_d/Nike_SB_Bruin_The_Poets_l_d.jpg,images/left/Nike_SB_Bruin_The_Poets_left.jpg,images/back/Nike_SB_Bruin_The_Poets_back.jpg,skateboarding
97,Nike Air VaporMax Off-White,images/right/Nike_Air_VaporMax_Off-White_right.jpg,images/r_d/Nike_Air_VaporMax_Off-White_r_d.jpg,images/straight/Nike_Air_VaporMax_Off-White_straight.jpg,images/l_d/Nike_Air_VaporMax_Off-White_l_d.jpg,images/left/Nike_Air_VaporMax_Off-White_left.jpg,images/back/Nike_Air_VaporMax_Off-White_back.jpg,air_max_vapormax
371,Nike Mars Yard Overshoe Tom Sachs,images/right/Nike_Mars_Yard_Overshoe_Tom_Sachs_right.jpg,images/r_d/Nike_Mars_Yard_Overshoe_Tom_Sachs_r_d.jpg,images/straight/Nike_Mars_Yard_Overshoe_Tom_Sachs_straight.jpg,images/l_d/Nike_Mars_Yard_Overshoe_Tom_Sachs_l_d.jpg,images/left/Nike_Mars_Yard_Overshoe_Tom_Sachs_left.jpg,images/back/Nike_Mars_Yard_Overshoe_Tom_Sachs_back.jpg,running
333,Nike React Element 55 Triple Black,images/right/Nike_React_Element_55_Triple_Black_right.jpg,images/r_d/Nike_React_Element_55_Triple_Black_r_d.jpg,images/straight/Nike_React_Element_55_Triple_Black_straight.jpg,images/l_d/Nike_React_Element_55_Triple_Black_l_d.jpg,images/left/Nike_React_Element_55_Triple_Black_left.jpg,images/back/Nike_React_Element_55_Triple_Black_back.jpg,running
666,Nike Kyrie 2 Low Spongebob Sandy Cheeks,images/right/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_right.jpg,images/r_d/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_r_d.jpg,images/straight/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_straight.jpg,images/l_d/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_l_d.jpg,images/left/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_left.jpg,images/back/Nike_Kyrie_2_Low_Spongebob_Sandy_Cheeks_back.jpg,basketball
591,Nike Air Max 90 City Pack Shanghai (2020),images/right/Nike_Air_Max_90_City_Pack_Shanghai_2020_right.jpg,images/r_d/Nike_Air_Max_90_City_Pack_Shanghai_2020_r_d.jpg,images/straight/Nike_Air_Max_90_City_Pack_Shanghai_2020_straight.jpg,images/l_d/Nike_Air_Max_90_City_Pack_Shanghai_2020_l_d.jpg,images/left/Nike_Air_Max_90_City_Pack_Shanghai_2020_left.jpg,images/back/Nike_Air_Max_90_City_Pack_Shanghai_2020_back.jpg,air_max_90
410,"Nike Air Huarache Run DNA CH.1 Pack ""Air Max 1"" Red","images/right/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_right.jpg","images/r_d/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_r_d.jpg","images/straight/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_straight.jpg","images/l_d/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_l_d.jpg","images/left/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_left.jpg","images/back/Nike_Air_Huarache_Run_DNA_CH.1_Pack_""Air_Max_1""_Red_back.jpg",running
153,Nike Dunk SB Low Supreme White Cement (2002),images/right/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_right.jpg,images/r_d/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_r_d.jpg,images/straight/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_straight.jpg,images/l_d/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_l_d.jpg,images/left/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_left.jpg,images/back/Nike_Dunk_SB_Low_Supreme_White_Cement_2002_back.jpg,skateboarding
195,Nike PG 4 Gatorade All-Star (2020),images/right/Nike_PG_4_Gatorade_All-Star_2020_right.jpg,images/r_d/Nike_PG_4_Gatorade_All-Star_2020_r_d.jpg,images/straight/Nike_PG_4_Gatorade_All-Star_2020_straight.jpg,images/l_d/Nike_PG_4_Gatorade_All-Star_2020_l_d.jpg,images/left/Nike_PG_4_Gatorade_All-Star_2020_left.jpg,images/back/Nike_PG_4_Gatorade_All-Star_2020_back.jpg,basketball
504,Nike Air Max 90 White Photo Blue Total Orange,images/right/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_right.jpg,images/r_d/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_r_d.jpg,images/straight/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_straight.jpg,images/l_d/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_l_d.jpg,images/left/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_left.jpg,images/back/Nike_Air_Max_90_White_Photo_Blue_Total_Orange_back.jpg,air_max_90
95,Nike Zoom Rookie Galaxy (2019),images/right/Nike_Zoom_Rookie_Galaxy_2019_right.jpg,images/r_d/Nike_Zoom_Rookie_Galaxy_2019_r_d.jpg,images/straight/Nike_Zoom_Rookie_Galaxy_2019_straight.jpg,images/l_d/Nike_Zoom_Rookie_Galaxy_2019_l_d.jpg,images/left/Nike_Zoom_Rookie_Galaxy_2019_left.jpg,images/back/Nike_Zoom_Rookie_Galaxy_2019_back.jpg,basketball
814,Nike SF Air Force 1 High Beef and Broccoli Pack,images/right/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_right.jpg,images/r_d/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_r_d.jpg,images/straight/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_straight.jpg,images/l_d/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_l_d.jpg,images/left/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_left.jpg,images/back/Nike_SF_Air_Force_1_High_Beef_and_Broccoli_Pack_back.jpg,air_force_1
192,Nike Air Max 1 Jelly Swoosh Black Fuchsia Blue Fury,images/right/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_right.jpg,images/r_d/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_r_d.jpg,images/straight/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_straight.jpg,images/l_d/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_l_d.jpg,images/left/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_left.jpg,images/back/Nike_Air_Max_1_Jelly_Swoosh_Black_Fuchsia_Blue_Fury_back.jpg,air_max_1
88,Nike LeBron 16 Low Atmos Safari,images/right/Nike_LeBron_16_Low_Atmos_Safari_right.jpg,images/r_d/Nike_LeBron_16_Low_Atmos_Safari_r_d.jpg,images/straight/Nike_LeBron_16_Low_Atmos_Safari_straight.jpg,images/l_d/Nike_LeBron_16_Low_Atmos_Safari_l_d.jpg,images/left/Nike_LeBron_16_Low_Atmos_Safari_left.jpg,images/back/Nike_LeBron_16_Low_Atmos_Safari_back.jpg,basketball
392,Nike Air Force 1 High White (2016),images/right/Nike_Air_Force_1_High_White_2016_right.jpg,images/r_d/Nike_Air_Force_1_High_White_2016_r_d.jpg,images/straight/Nike_Air_Force_1_High_White_2016_straight.jpg,images/l_d/Nike_Air_Force_1_High_White_2016_l_d.jpg,images/left/Nike_Air_Force_1_High_White_2016_left.jpg,images/back/Nike_Air_Force_1_High_White_2016_back.jpg,air_force_1
24,Nike SB Dunk Low Supreme Jewel Swoosh Silver,images/right/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_right.jpg,images/r_d/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_l_d.jpg,images/left/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_left.jpg,images/back/Nike_SB_Dunk_Low_Supreme_Jewel_Swoosh_Silver_back.jpg,skateboarding
554,Nike Classic Cortez Stranger Things Hawkins High School,images/right/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_right.jpg,images/r_d/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_r_d.jpg,images/straight/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_straight.jpg,images/l_d/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_l_d.jpg,images/left/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_left.jpg,images/back/Nike_Classic_Cortez_Stranger_Things_Hawkins_High_School_back.jpg,running
646,Nike Air Force 1 Winter Gore-tex Sequoia,images/right/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_right.jpg,images/r_d/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_r_d.jpg,images/straight/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_straight.jpg,images/l_d/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_l_d.jpg,images/left/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_left.jpg,images/back/Nike_Air_Force_1_Winter_Gore-tex_Sequoia_back.jpg,air_force_1
509,Nike Cortez Day of the Dead (2019),images/right/Nike_Cortez_Day_of_the_Dead_2019_right.jpg,images/r_d/Nike_Cortez_Day_of_the_Dead_2019_r_d.jpg,images/straight/Nike_Cortez_Day_of_the_Dead_2019_straight.jpg,images/l_d/Nike_Cortez_Day_of_the_Dead_2019_l_d.jpg,images/left/Nike_Cortez_Day_of_the_Dead_2019_left.jpg,images/back/Nike_Cortez_Day_of_the_Dead_2019_back.jpg,running
66,Nike Air Fear Of God 1 Black,images/right/Nike_Air_Fear_Of_God_1_Black_right.jpg,images/r_d/Nike_Air_Fear_Of_God_1_Black_r_d.jpg,images/straight/Nike_Air_Fear_Of_God_1_Black_straight.jpg,images/l_d/Nike_Air_Fear_Of_God_1_Black_l_d.jpg,images/left/Nike_Air_Fear_Of_God_1_Black_left.jpg,images/back/Nike_Air_Fear_Of_God_1_Black_back.jpg,basketball
23,Nike React Element 55 Kendrick Lamar,images/right/Nike_React_Element_55_Kendrick_Lamar_right.jpg,images/r_d/Nike_React_Element_55_Kendrick_Lamar_r_d.jpg,images/straight/Nike_React_Element_55_Kendrick_Lamar_straight.jpg,images/l_d/Nike_React_Element_55_Kendrick_Lamar_l_d.jpg,images/left/Nike_React_Element_55_Kendrick_Lamar_left.jpg,images/back/Nike_React_Element_55_Kendrick_Lamar_back.jpg,running
806,Nike Air Max 720 Light Soft Pink Coral Stardust (W),images/right/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_right.jpg,images/r_d/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_r_d.jpg,images/straight/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_straight.jpg,images/l_d/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_l_d.jpg,images/left/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_left.jpg,images/back/Nike_Air_Max_720_Light_Soft_Pink_Coral_Stardust_W_back.jpg,air_max
918,Nike Air Max 98 University Red White,images/right/Nike_Air_Max_98_University_Red_White_right.jpg,images/r_d/Nike_Air_Max_98_University_Red_White_r_d.jpg,images/straight/Nike_Air_Max_98_University_Red_White_straight.jpg,images/l_d/Nike_Air_Max_98_University_Red_White_l_d.jpg,images/left/Nike_Air_Max_98_University_Red_White_left.jpg,images/back/Nike_Air_Max_98_University_Red_White_back.jpg,air_max
679,Nike Air VaporMax 2019 Barely Grey,images/right/Nike_Air_VaporMax_2019_Barely_Grey_right.jpg,images/r_d/Nike_Air_VaporMax_2019_Barely_Grey_r_d.jpg,images/straight/Nike_Air_VaporMax_2019_Barely_Grey_straight.jpg,images/l_d/Nike_Air_VaporMax_2019_Barely_Grey_l_d.jpg,images/left/Nike_Air_VaporMax_2019_Barely_Grey_left.jpg,images/back/Nike_Air_VaporMax_2019_Barely_Grey_back.jpg,air_max_vapormax
727,Nike SB Dunk High Bred,images/right/Nike_SB_Dunk_High_Bred_right.jpg,images/r_d/Nike_SB_Dunk_High_Bred_r_d.jpg,images/straight/Nike_SB_Dunk_High_Bred_straight.jpg,images/l_d/Nike_SB_Dunk_High_Bred_l_d.jpg,images/left/Nike_SB_Dunk_High_Bred_left.jpg,images/back/Nike_SB_Dunk_High_Bred_back.jpg,skateboarding
804,Nike Air Max 270 Spirit Teal,images/right/Nike_Air_Max_270_Spirit_Teal_right.jpg,images/r_d/Nike_Air_Max_270_Spirit_Teal_r_d.jpg,images/straight/Nike_Air_Max_270_Spirit_Teal_straight.jpg,images/l_d/Nike_Air_Max_270_Spirit_Teal_l_d.jpg,images/left/Nike_Air_Max_270_Spirit_Teal_left.jpg,images/back/Nike_Air_Max_270_Spirit_Teal_back.jpg,air_max
548,Nike Air Max 2090 Pure Platinum (W),images/right/Nike_Air_Max_2090_Pure_Platinum_W_right.jpg,images/r_d/Nike_Air_Max_2090_Pure_Platinum_W_r_d.jpg,images/straight/Nike_Air_Max_2090_Pure_Platinum_W_straight.jpg,images/l_d/Nike_Air_Max_2090_Pure_Platinum_W_l_d.jpg,images/left/Nike_Air_Max_2090_Pure_Platinum_W_left.jpg,images/back/Nike_Air_Max_2090_Pure_Platinum_W_back.jpg,air_max
32,Nike Air Max 90 Viotech OG,images/right/Nike_Air_Max_90_Viotech_OG_right.jpg,images/r_d/Nike_Air_Max_90_Viotech_OG_r_d.jpg,images/straight/Nike_Air_Max_90_Viotech_OG_straight.jpg,images/l_d/Nike_Air_Max_90_Viotech_OG_l_d.jpg,images/left/Nike_Air_Max_90_Viotech_OG_left.jpg,images/back/Nike_Air_Max_90_Viotech_OG_back.jpg,air_max_90
881,Nike Kyrie 5 Taco PE,images/right/Nike_Kyrie_5_Taco_PE_right.jpg,images/r_d/Nike_Kyrie_5_Taco_PE_r_d.jpg,images/straight/Nike_Kyrie_5_Taco_PE_straight.jpg,images/l_d/Nike_Kyrie_5_Taco_PE_l_d.jpg,images/left/Nike_Kyrie_5_Taco_PE_left.jpg,images/back/Nike_Kyrie_5_Taco_PE_back.jpg,basketball
64,Nike Zoom Fly Off-White Black Silver,images/right/Nike_Zoom_Fly_Off-White_Black_Silver_right.jpg,images/r_d/Nike_Zoom_Fly_Off-White_Black_Silver_r_d.jpg,images/straight/Nike_Zoom_Fly_Off-White_Black_Silver_straight.jpg,images/l_d/Nike_Zoom_Fly_Off-White_Black_Silver_l_d.jpg,images/left/Nike_Zoom_Fly_Off-White_Black_Silver_left.jpg,images/back/Nike_Zoom_Fly_Off-White_Black_Silver_back.jpg,running
190,Nike Waffle Racer Off-White White (W),images/right/Nike_Waffle_Racer_Off-White_White_W_right.jpg,images/r_d/Nike_Waffle_Racer_Off-White_White_W_r_d.jpg,images/straight/Nike_Waffle_Racer_Off-White_White_W_straight.jpg,images/l_d/Nike_Waffle_Racer_Off-White_White_W_l_d.jpg,images/left/Nike_Waffle_Racer_Off-White_White_W_left.jpg,images/back/Nike_Waffle_Racer_Off-White_White_W_back.jpg,running
569,Nike Air VaporMax Plus Paris Works in Progress,images/right/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_left.jpg,images/back/Nike_Air_VaporMax_Plus_Paris_Works_in_Progress_back.jpg,air_max_vapormax
115,Nike Air Max 97 Country Camo (UK),images/right/Nike_Air_Max_97_Country_Camo_UK_right.jpg,images/r_d/Nike_Air_Max_97_Country_Camo_UK_r_d.jpg,images/straight/Nike_Air_Max_97_Country_Camo_UK_straight.jpg,images/l_d/Nike_Air_Max_97_Country_Camo_UK_l_d.jpg,images/left/Nike_Air_Max_97_Country_Camo_UK_left.jpg,images/back/Nike_Air_Max_97_Country_Camo_UK_back.jpg,air_max_97
430,Nike SB Dunk Low Diamond Supply Co Black Diamond,images/right/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_right.jpg,images/r_d/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_l_d.jpg,images/left/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_left.jpg,images/back/Nike_SB_Dunk_Low_Diamond_Supply_Co_Black_Diamond_back.jpg,skateboarding
272,Nike Air Force 1 High A Ma Maniere Hand Wash Cold,images/right/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_right.jpg,images/r_d/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_r_d.jpg,images/straight/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_straight.jpg,images/l_d/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_l_d.jpg,images/left/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_left.jpg,images/back/Nike_Air_Force_1_High_A_Ma_Maniere_Hand_Wash_Cold_back.jpg,air_force_1
268,Nike Blazer Mid 77 Vintage Racer Blue,images/right/Nike_Blazer_Mid_77_Vintage_Racer_Blue_right.jpg,images/r_d/Nike_Blazer_Mid_77_Vintage_Racer_Blue_r_d.jpg,images/straight/Nike_Blazer_Mid_77_Vintage_Racer_Blue_straight.jpg,images/l_d/Nike_Blazer_Mid_77_Vintage_Racer_Blue_l_d.jpg,images/left/Nike_Blazer_Mid_77_Vintage_Racer_Blue_left.jpg,images/back/Nike_Blazer_Mid_77_Vintage_Racer_Blue_back.jpg,basketball
416,Nike Air Max 95 Antifreeze (2019),images/right/Nike_Air_Max_95_Antifreeze_2019_right.jpg,images/r_d/Nike_Air_Max_95_Antifreeze_2019_r_d.jpg,images/straight/Nike_Air_Max_95_Antifreeze_2019_straight.jpg,images/l_d/Nike_Air_Max_95_Antifreeze_2019_l_d.jpg,images/left/Nike_Air_Max_95_Antifreeze_2019_left.jpg,images/back/Nike_Air_Max_95_Antifreeze_2019_back.jpg,air_max
316,Nike Air Force 1 Mid White '07,images/right/Nike_Air_Force_1_Mid_White_'07_right.jpg,images/r_d/Nike_Air_Force_1_Mid_White_'07_r_d.jpg,images/straight/Nike_Air_Force_1_Mid_White_'07_straight.jpg,images/l_d/Nike_Air_Force_1_Mid_White_'07_l_d.jpg,images/left/Nike_Air_Force_1_Mid_White_'07_left.jpg,images/back/Nike_Air_Force_1_Mid_White_'07_back.jpg,air_force_1
